Format = Name, Type, Patch, rah, ram, ras, decd, decm, decs, I, Q, U, V, RotationMeasure, MajorAxis, MinorAxis, Orientation, ReferenceFrequency, SpectralIndex, LogarithmicSI

 , , MAIN_NCP_FIELD, 0, 0, 0.00, 90, 0, 0.00
P483C2, POINT, MAIN_NCP_FIELD, 20, 54, 41.8, 88, 10, 56.482, 0.283486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.750344, 1.050312, 0.226162], true
P523C1, POINT, MAIN_NCP_FIELD, 20, 42, 17.941, 88, 16, 52.754, 0.370698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.661723, -1.195759, -6.449282], true
P523C2, POINT, MAIN_NCP_FIELD, 20, 42, 10.671, 88, 16, 49.107, 0.269429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.662042, 0.686354, 1.288572], true
PB27C1, POINT, MAIN_NCP_FIELD, 20, 42, 15.28, 88, 16, 49.93, 0.03912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.258424, 23.269177, 22.411718], true
P488C1, POINT, MAIN_NCP_FIELD, 20, 32, 4.64, 87, 59, 25.292, 0.17256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.347732, 2.005915, 17.48716], true
P488C2, POINT, MAIN_NCP_FIELD, 20, 32, 28.471, 87, 59, 31.713, 0.731574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.791762, -1.183126, -16.6795], true
P488C3, POINT, MAIN_NCP_FIELD, 20, 32, 19.211, 87, 59, 28.128, 0.354448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.336875, 1.082742, -2.747374], true
PF88C1, POINT, MAIN_NCP_FIELD, 20, 32, 27.426, 87, 59, 28.099, 0.032175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-3.8529, 6.610722, 19.772213], true
P362C1, POINT, MAIN_NCP_FIELD, 21, 40, 17.492, 87, 57, 55.128, 0.042868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.742774, 8.372965, 66.160332], true
P362C2, POINT, MAIN_NCP_FIELD, 21, 40, 8.166, 87, 57, 52.613, 0.045907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.314159, 9.072925, 69.623505], true
P362C3, POINT, MAIN_NCP_FIELD, 21, 40, 55.141, 87, 58, 8.235, 0.074942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.478343, 7.558557, 62.322988], true
P362C4, POINT, MAIN_NCP_FIELD, 21, 41, 3.415, 87, 58, 11.565, 0.102715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.531187, 5.472538, 58.463308], true
PB10C1, POINT, MAIN_NCP_FIELD, 21, 40, 59.873, 87, 58, 10.306, 0.000238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-21.552471, 23.743188, -10.243713], true
PM308C1, POINT, MAIN_NCP_FIELD, 21, 41, 5.06, 87, 58, 6.265, 0.004982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.871016, 51.058386, 151.10645], true
P569C1, POINT, MAIN_NCP_FIELD, 20, 11, 56.43, 88, 11, 50.699, 0.577538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.517778, -0.828577, -8.389037], true
P569C2, POINT, MAIN_NCP_FIELD, 20, 11, 50.233, 88, 11, 46.876, 0.429004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.147589, -0.29002, -6.593055], true
PF111C1, POINT, MAIN_NCP_FIELD, 20, 11, 54.47, 88, 11, 47.259, 0.060908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.684975, 14.001118, 25.47921], true
P216C1, POINT, MAIN_NCP_FIELD, 21, 50, 59.515, 87, 18, 51.399, 0.008747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-3.524047, 39.708736, 222.706002], true
P612C3, POINT, MAIN_NCP_FIELD, 20, 23, 21.117, 88, 30, 2.099, 0.059324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [1.79746, 0.893594, -34.419433], true
